0 6
0 11
0 14
0 21
0 33
0 42
0 46
0 52
0 64
0 68
0 69
0 74
0 75
0 77
0 78
0 86
0 90
0 99
1 9
1 10
1 13
1 17
1 24
1 25
1 34
1 37
1 40
1 41
1 49
1 59
1 62
1 66
1 67
1 70
1 73
1 81
1 84
1 87
1 88
1 91
1 93
2 6
2 11
2 14
2 33
2 64
2 68
2 74
2 77
2 78
3 9
3 16
3 18
3 24
3 26
3 40
3 41
3 46
3 49
3 52
3 54
3 61
3 76
3 84
3 85
3 90
4 7
4 12
4 15
4 16
4 19
4 29
4 31
4 41
4 44
4 53
4 57
4 58
4 61
4 65
4 76
4 79
4 82
4 85
4 97
5 17
5 22
5 28
5 35
5 47
5 48
5 50
5 56
5 80
5 83
5 96
6 11
6 14
6 33
6 42
6 46
6 52
6 64
6 68
6 74
6 77
6 78
6 86
6 99
7 15
7 19
7 45
7 57
7 66
7 79
7 97
8 20
8 23
8 30
8 32
8 36
8 38
8 39
8 43
8 51
8 62
8 67
8 71
8 89
8 92
8 94
8 95
8 98
9 10
9 18
9 24
9 26
9 40
9 41
9 46
9 49
9 52
9 54
9 61
9 62
9 70
9 73
9 76
9 84
9 85
9 88
9 90
10 13
10 17
10 18
10 24
10 25
10 34
10 37
10 40
10 41
10 49
10 57
10 59
10 61
10 66
10 70
10 73
10 81
10 84
10 85
10 87
10 88
10 91
10 93
11 14
11 33
11 42
11 64
11 68
11 74
11 77
11 78
11 86
12 16
12 29
12 31
12 44
12 53
12 58
12 60
12 65
12 72
12 76
12 79
12 82
12 97
13 17
13 24
13 25
13 34
13 36
13 37
13 38
13 39
13 40
13 55
13 67
13 70
13 73
13 81
13 87
13 88
13 91
14 21
14 33
14 42
14 46
14 64
14 69
14 74
14 75
14 77
14 78
14 90
14 99
15 19
15 31
15 41
15 45
15 57
15 59
15 61
15 66
15 79
15 93
15 97
16 18
16 29
16 31
16 41
16 44
16 53
16 54
16 58
16 60
16 61
16 65
16 72
16 76
16 79
16 82
16 85
16 97
17 22
17 25
17 28
17 34
17 35
17 37
17 47
17 50
17 56
17 59
17 66
17 70
17 80
17 81
17 83
17 87
17 88
17 93
17 96
18 24
18 26
18 31
18 40
18 41
18 46
18 49
18 52
18 54
18 61
18 70
18 73
18 76
18 84
18 85
18 88
18 90
19 29
19 31
19 45
19 57
19 61
19 65
19 79
19 97
20 23
20 38
20 39
20 63
20 71
20 89
20 94
21 46
21 54
21 64
21 69
21 75
21 78
21 90
21 99
22 27
22 34
22 35
22 47
22 50
22 55
22 56
22 80
22 87
23 36
23 38
23 39
23 43
23 51
23 63
23 67
23 71
23 89
23 94
23 95
24 25
24 26
24 37
24 40
24 41
24 49
24 57
24 59
24 61
24 66
24 70
24 73
24 81
24 84
24 85
24 88
24 91
24 93
25 34
25 37
25 47
25 57
25 59
25 66
25 70
25 73
25 80
25 81
25 83
25 84
25 87
25 88
25 91
25 93
26 40
26 41
26 42
26 46
26 49
26 52
26 54
26 62
26 73
26 84
26 85
26 90
27 34
27 35
27 38
27 39
27 47
27 55
27 63
27 67
28 45
28 48
28 50
28 56
28 57
28 59
28 66
28 80
28 83
28 93
28 96
29 31
29 41
29 44
29 53
29 54
29 58
29 60
29 61
29 65
29 72
29 76
29 79
29 82
29 97
30 32
30 36
30 40
30 42
30 43
30 51
30 52
30 62
30 71
30 89
30 92
30 94
30 95
30 98
31 41
31 44
31 53
31 54
31 58
31 60
31 61
31 65
31 72
31 76
31 79
31 82
31 85
31 97
32 36
32 40
32 42
32 43
32 51
32 52
32 62
32 71
32 86
32 89
32 92
32 94
32 95
32 98
33 64
33 68
33 74
33 77
33 78
33 86
34 35
34 37
34 39
34 47
34 55
34 59
34 67
34 70
34 73
34 80
34 81
34 83
34 87
34 88
34 91
34 93
35 47
35 50
35 56
35 80
35 81
35 83
35 87
35 96
36 38
36 39
36 43
36 51
36 55
36 62
36 63
36 67
36 71
36 89
36 91
36 94
36 95
37 59
37 66
37 70
37 73
37 80
37 81
37 83
37 84
37 87
37 88
37 91
37 93
38 39
38 55
38 63
38 67
38 71
38 89
38 91
38 94
39 55
39 63
39 67
39 91
39 94
40 41
40 49
40 52
40 62
40 70
40 73
40 84
40 85
40 88
40 91
41 49
41 54
41 57
41 59
41 61
41 70
41 73
41 76
41 84
41 85
41 88
42 46
42 52
42 62
42 68
42 74
42 86
42 92
42 98
42 99
43 51
43 62
43 71
43 89
43 92
43 94
43 95
43 98
44 53
44 54
44 58
44 60
44 65
44 72
44 76
44 79
44 82
44 97
45 57
45 59
45 66
45 83
45 93
46 52
46 54
46 64
46 69
46 75
46 78
46 90
46 99
47 50
47 55
47 56
47 80
47 81
47 83
47 87
47 96
48 50
48 56
48 80
48 83
48 96
49 52
49 54
49 61
49 62
49 70
49 73
49 84
49 85
49 88
49 90
50 56
50 80
50 83
50 96
51 62
51 71
51 86
51 89
51 92
51 94
51 95
51 98
52 62
52 74
52 86
52 90
53 58
53 60
53 65
53 72
53 76
53 79
53 82
53 97
54 60
54 61
54 72
54 75
54 76
54 82
54 85
54 90
55 63
55 67
55 87
55 91
55 94
56 80
56 83
56 96
57 59
57 61
57 66
57 70
57 81
57 83
57 88
57 93
58 60
58 65
58 72
58 76
58 79
58 82
58 97
59 61
59 66
59 70
59 73
59 80
59 81
59 83
59 84
59 87
59 88
59 93
60 65
60 72
60 76
60 82
61 66
61 70
61 73
61 76
61 79
61 84
61 85
61 88
62 73
62 91
62 95
63 67
63 91
63 94
64 68
64 69
64 74
64 75
64 77
64 78
64 99
65 72
65 76
65 79
65 82
65 97
66 70
66 80
66 81
66 83
66 84
66 87
66 88
66 93
67 73
67 91
67 94
68 74
68 77
68 86
68 92
69 75
69 77
69 78
69 90
69 99
70 73
70 81
70 84
70 85
70 87
70 88
70 91
70 93
71 89
71 92
71 94
71 95
71 98
72 76
72 82
73 81
73 84
73 85
73 87
73 88
73 91
73 93
74 77
74 78
74 86
74 92
74 98
75 78
75 90
75 99
76 79
76 82
76 85
76 97
77 78
78 99
79 82
79 97
80 81
80 83
80 87
80 93
80 96
81 83
81 84
81 87
81 88
81 91
81 93
82 97
83 87
83 93
83 96
84 85
84 88
84 93
85 88
85 90
86 92
86 95
86 98
87 88
87 91
87 93
88 91
88 93
89 92
89 94
89 95
89 98
90 99
91 94
92 95
92 98
94 95
95 98
